AGG->C	C->G	0	0	0	0	0	0	0	4158	274	1861	1201	784	981	575	453	423	330	304	227	178	121	56	62	19	10	3	0	1	0	0	0	0	0	0	0
AGG->T	C->A	0	0	0	0	0	0	0	2993	258	1298	813	579	709	483	305	316	219	229	138	105	84	56	36	17	8	5	1	0	0	0	0	0	0	1	7
ATA->A	A->T	0	0	0	0	0	0	0	3556	322	1609	1127	737	873	548	416	363	252	271	195	142	87	53	42	20	10	4	0	0	0	0	0	0	0	0	4
ATA->C	A->G	0	0	0	0	0	0	0	20569	1606	9136	6080	4082	4908	3097	2356	2199	1482	1685	1153	792	614	316	232	106	70	29	4	1	0	0	0	0	0	1	27
ATA->G	A->C	0	0	0	0	0	0	0	2074	208	961	611	411	534	321	223	201	185	180	115	86	67	29	34	17	6	5	0	0	0	0	0	0	0	0	8
ATC->A	A->T	0	0	0	0	0	0	0	4231	358	1957	1277	880	1039	661	536	470	375	347	248	179	145	70	50	26	10	3	1	0	0	0	0	0	0	0	3
ATC->C	A->G	0	0	0	0	0	0	0	6512	499	2885	1965	1287	1589	1007	694	712	499	489	387	264	170	107	71	39	14	11	3	0	0	0	0	0	0	0	12
ATC->G	A->C	0	0	0	0	0	0	0	1295	101	586	389	245	318	207	150	142	87	93	67	54	39	24	17	8	2	0	0	2	0	0	0	0	0	1	2
ATG->A	A->T	0	0	0	0	0	0	0	4317	370	1881	1322	844	1052	663	474	473	338	366	223	181	124	79	51	22	12	3	0	0	0	0	0	0	0	0	3
ATG->C	A->G	0	0	0	0	0	0	0	19265	1386	8621	5691	3811	4606	2894	2082	2026	1372	1500	1018	738	567	338	191	116	53	15	11	2	0	0	0	0	0	2	40
ATG->G	A->C	0	0	0	0	0	0	0	3436	259	1502	1008	667	822	544	360	354	268	278	174	153	89	50	45	18	7	5	0	0	0	0	0	0	0	0	5
CAA->C	A->C	0	0	0	0	0	0	0	3375	239	1454	956	695	829	536	352	364	237	283	177	130	87	56	42	16	9	9	3	0	0	0	0	0	0	1	4
CAA->G	A->G	0	0	0	0	0	0	0	6913	498	2982	2045	1278	1644	982	702	714	552	533	356	291	203	117	77	39	13	14	2	0	0	0	0	0	0	3	29
CAA->T	A->T	0	0	0	0	0	0	0	1660	138	762	491	320	401	268	194	169	107	148	106	71	66	28	16	11	7	0	0	1	0	0	0	0	0	0	1
CAC->C	A->C	0	0	0	0	0	0	0	2711	242	1168	753	507	600	339	267	277	145	175	131	95	67	28	19	13	5	4	0	0	0	0	0	0	0	0	5
CAC->G	A->G	0	0	0	0	0	0	0	6874	480	3085	2018	1382	1677	1078	751	736	482	542	397	303	189	132	84	35	21	10	3	0	0	0	0	0	0	0	36
CAC->T	A->T	0	0	0	0	0	0	0	2147	181	966	686	401	503	328	214	246	153	171	134	87	54	27	24	9	10	4	1	0	0	0	0	0	0	0	3
CAG->C	A->C	0	0	0	0	0	0	0	2986	197	1331	849	610	724	428	330	310	181	236	137	103	89	55	43	14	9	3	1	0	0	0	0	0	0	0	3
CAG->G	A->G	0	0	0	0	0	0	0	9646	629	4231	2826	1827	2271	1373	1045	974	708	733	505	349	278	164	89	51	33	14	4	1	0	0	0	0	0	2	38
CAG->T	A->T	0	0	0	0	0	0	0	2113	172	923	605	447	508	327	236	221	154	154	124	87	53	41	11	9	8	4	1	1	0	0	0	0	0	0	1
CCA->A	C->A	0	0	0	0	0	0	0	3830	317	1769	1101	706	909	551	409	402	273	279	185	141	106	70	40	13	14	4	0	0	0	0	0	0	0	0	5
CCA->G	C->G	0	0	0	0	0	0	0	2889	188	1282	882	547	651	423	358	329	227	237	168	110	104	37	25	21	4	3	0	0	0	0	0	0	0	0	3
CCA->T	C->T	0	0	0	0	0	0	0	11128	855	4940	3245	2199	2668	1611	1238	1151	835	854	600	430	349	170	117	67	32	11	3	0	0	0	0	0	0	0	13
CCC->A	C->A	0	0	0	0	0	0	0	3641	259	1523	1055	731	808	546	377	410	272	277	182	125	115	42	35	20	16	3	1	1	0	0	0	0	0	0	4
CCC->G	C->G	0	0	0	0	0	0	0	3487	229	1595	1074	719	884	539	379	402	275	309	179	142	94	75	34	22	10	6	0	0	0	0	0	0	0	0	5
CCC->T	C->T	0	0	0	0	0	0	0	9988	739	4347	2891	1999	2294	1488	1092	1028	696	784	491	374	275	181	108	60	29	13	2	1	0	0	0	0	0	0	5
CCG->A	C->A	0	0	0	0	0	0	0	927	49	444	320	170	236	143	119	108	64	70	47	40	32	9	10	6	3	1	1	0	0	0	0	0	0	0	8
CCG->G	C->G	0	0	0	0	0	0	0	903	55	436	270	197	225	138	117	115	65	74	70	27	27	23	14	8	3	1	0	0	0	0	0	0	0	0	1
CCG->T	C->T	0	0	0	0	0	0	0	23913	1432	10214	6513	4359	5188	3270	2387	2285	1561	1656	1179	831	561	340	241	122	66	18	7	1	0	0	0	0	0	3	17
CGA->A	C->T	0	0	0	0	0	0	0	17009	1126	7220	4719	3156	3843	2323	1705	1733	1161	1159	809	563	434	265	168	79	42	19	8	0	0	0	0	0	0	0	12
CGA->C	C->G	0	0	0	0	0	0	0	826	57	370	244	179	218	141	97	91	71	70	46	26	28	18	8	6	2	0	2	0	0	0	0	0	0	0	3
CGA->T	C->A	0	0	0	0	0	0	0	871	54	364	241	171	239	131	95	83	53	63	48	39	25	12	14	4	1	1	0	0	0	0	0	0	0	0	1
CGC->A	C->T	0	0	0	0	0	0	0	19645	1258	8574	5471	3508	4239	2635	1931	1932	1281	1414	994	709	523	284	209	94	49	16	5	1	0	0	0	0	0	2	13
CGC->C	C->G	0	0	0	0	0	0	0	540	28	272	183	96	126	82	66	67	51	51	32	18	19	6	2	5	1	2	0	0	0	0	0	0	0	1	5
CGC->T	C->A	0	0	0	0	0	0	0	1387	73	597	413	286	326	200	163	131	118	118	77	65	46	21	11	4	3	3	0	0	0	0	0	0	0	0	5
CTA->A	A->T	0	0	0	0	0	0	0	1231	120	539	376	240	306	167	138	132	72	104	61	48	31	19	16	7	2	2	1	0	0	0	0	0	0	0	3
CTA->C	A->G	0	0	0	0	0	0	0	5974	455	2535	1726	1191	1444	945	633	653	421	468	320	221	182	112	70	38	15	7	4	1	0	0	0	0	0	1	17
CTA->G	A->C	0	0	0	0	0	0	0	1241	119	568	393	264	328	192	139	134	98	93	69	58	33	22	12	4	5	1	2	0	0	0	0	0	0	0	3
CTC->A	A->T	0	0	0	0	0	0	0	1763	143	750	523	337	425	275	186	198	119	118	93	76	55	24	24	11	6	1	0	0	0	0	0	0	0	0	4
CTC->C	A->G	0	0	0	0	0	0	0	4787	374	2034	1426	935	1068	656	468	464	287	354	262	157	133	70	46	19	8	6	0	1	0	0	0	0	0	2	16
CTC->G	A->C	0	0	0	0	0	0	0	1776	120	793	481	322	424	298	203	204	129	135	106	66	47	35	11	10	3	1	0	0	0	0	0	0	0	0	8
GAA->C	A->C	0	0	0	0	0	0	0	2039	151	956	633	390	480	304	211	219	156	152	117	81	68	34	21	8	7	3	2	0	0	0	0	0	0	1	11
GAA->G	A->G	0	0	0	0	0	0	0	5653	459	2454	1679	1144	1274	804	614	566	361	414	315	200	172	88	71	39	19	6	2	0	0	0	0	0	0	2	18
GAA->T	A->T	0	0	0	0	0	0	0	1742	166	815	549	352	466	273	216	198	141	140	102	78	43	32	21	8	8	3	2	0	0	0	0	0	0	0	4
GAC->C	A->C	0	0	0	0	0	0	0	863	60	377	282	190	241	137	75	69	53	64	46	29	23	14	14	3	3	0	0	0	0	0	0	0	0	0	5
GAC->G	A->G	0	0	0	0	0	0	0	3768	321	1739	1200	743	939	583	426	372	285	298	208	142	133	59	45	24	10	3	2	0	0	0	0	0	0	1	19
GAC->T	A->T	0	0	0	0	0	0	0	1947	186	839	594	391	433	307	255	200	139	150	124	83	51	29	19	10	5	0	0	0	0	0	0	0	0	0	2
GCA->A	C->A	0	0	0	0	0	0	0	4751	393	1997	1395	947	1073	683	489	463	335	328	241	180	124	73	57	23	7	2	1	0	0	0	0	0	0	0	4
GCA->G	C->G	0	0	0	0	0	0	0	2067	152	892	638	410	480	305	246	234	163	148	112	78	53	35	24	11	6	1	0	0	0	0	0	0	0	1	4
GCA->T	C->T	0	0	0	0	0	0	0	9325	699	4093	2676	1851	2093	1387	961	951	694	744	485	346	266	157	113	42	19	14	3	0	0	0	0	0	0	0	18
GCC->A	C->A	0	0	0	0	0	0	0	4335	299	1893	1225	827	1018	641	500	436	302	291	192	160	128	67	49	23	8	3	3	0	0	0	0	0	0	0	1
GCC->G	C->G	0	0	0	0	0	0	0	2315	144	1031	649	426	556	314	252	228	151	194	109	97	75	33	39	8	10	1	0	0	0	0	0	0	0	0	9
GCC->T	C->T	0	0	0	0	0	0	0	9945	764	4466	2915	1971	2388	1572	1069	1040	657	729	504	404	302	175	119	58	26	10	4	3	0	0	0	0	0	0	7
GGA->A	C->T	0	0	0	0	0	0	0	10180	769	4504	3031	1945	2424	1462	1034	1063	731	784	535	401	332	164	110	55	26	7	2	0	0	0	0	0	0	0	6
GGA->C	C->G	0	0	0	0	0	0	0	3391	211	1553	1005	619	795	534	383	355	251	285	163	137	95	52	33	19	7	5	1	1	0	0	0	0	0	0	4
GGA->T	C->A	0	0	0	0	0	0	0	3769	309	1617	1101	750	902	574	385	436	281	320	226	146	101	63	46	13	11	5	0	1	0	0	0	0	0	0	3
GTA->A	A->T	0	0	0	0	0	0	0	1316	116	577	376	265	313	206	165	131	92	91	66	54	43	21	25	1	7	1	1	0	0	0	0	0	0	0	2
GTA->C	A->G	0	0	0	0	0	0	0	6767	557	2931	1993	1290	1576	1005	742	721	523	537	387	282	217	110	64	44	19	6	4	0	0	0	0	0	0	1	9
GTA->G	A->C	0	0	0	0	0	0	0	1082	83	515	347	223	303	172	116	112	83	87	63	50	29	18	8	1	2	2	0	0	0	0	0	0	0	0	3
TAA->C	A->C	0	0	0	0	0	0	0	2448	185	1076	777	504	592	349	245	274	177	185	121	101	88	44	31	14	9	3	1	0	0	0	0	0	0	0	7
TAA->G	A->G	0	0	0	0	0	0	0	7833	674	3562	2432	1510	1992	1227	845	835	659	648	405	310	253	119	92	47	17	12	0	0	1	0	0	0	0	1	13
TAA->T	A->T	0	0	0	0	0	0	0	3257	277	1333	956	684	791	491	333	307	241	241	162	120	98	51	35	19	6	4	1	0	0	0	0	0	0	0	5
TCA->A	C->A	0	0	0	0	0	0	0	3739	332	1617	1097	659	914	571	389	368	283	299	170	133	93	42	31	22	16	2	3	0	0	0	0	0	0	0	3
TCA->G	C->G	0	0	0	0	0	0	0	3689	275	1589	1050	697	891	531	375	358	284	268	189	143	106	50	42	19	11	2	1	0	0	0	0	0	0	2	7
TCA->T	C->T	0	0	0	0	0	0	0	10403	757	4400	2940	1974	2479	1440	1063	1045	773	751	527	379	288	164	97	42	26	15	3	0	0	0	0	0	0	1	11
